Date,longshort,long,short
1926-11-03,-0.0034650000000000006,-0.0014190000000000001,0.0020460000000000005
1926-11-04,-0.0006270000000000008,0.00957,0.010197000000000001
1926-11-05,-0.0014850000000000002,0.000924,0.002409
1926-11-06,-0.005577,-0.0015509999999999999,0.004026
1926-11-08,-0.0004949999999999989,0.005412000000000001,0.005907
1926-11-09,0.005346000000000001,0.0017490000000000003,-0.0035970000000000004
1926-11-10,0.0009900000000000004,-0.00462,-0.00561
1926-11-11,9.899999999999926e-05,0.007293,0.007194000000000001
1926-11-12,-0.0010229999999999996,0.000924,0.0019469999999999997
1926-11-13,-0.001056,-0.003135,-0.002079
1926-11-15,0.00264,0.004092,0.001452
1926-11-16,0.002013,0.0008249999999999999,-0.0011880000000000003
1926-11-17,-0.00198,-0.003861,-0.001881
1926-11-18,0.0012210000000000003,-0.00198,-0.0032010000000000003
1926-11-19,0.004587000000000001,-0.0014190000000000001,-0.006006000000000001
1926-11-20,-0.0004949999999999998,0.004554,0.005049
1926-11-22,0.00046199999999999974,0.006864,0.006402000000000001
1926-11-23,0.0024090000000000006,0.004818,0.0024089999999999997
1926-11-24,-0.00132,0.0012209999999999999,0.002541
1926-11-26,-0.00023099999999999987,0.0029700000000000004,0.0032010000000000003
1926-11-27,-0.0012209999999999999,-0.003465,-0.0022440000000000003
1926-11-29,-0.0024090000000000006,-0.004752,-0.0023429999999999996
1926-11-30,0.0005609999999999999,0.00016499999999999994,-0.0003959999999999999
1926-12-01,-0.001254,0.0022110000000000003,0.003465
1926-12-02,-0.001386,0.005445,0.006831
1926-12-03,0.0014850000000000006,0.00429,0.0028049999999999998
1926-12-04,0.003267,0.0005610000000000001,-0.0027059999999999996
1926-12-06,0.001287,0.00099,-0.000297
1926-12-07,0.0016499999999999996,-0.00046200000000000006,-0.0021119999999999997
1926-12-08,0.00023100000000000074,0.0029700000000000004,0.0027389999999999997
1926-12-09,-0.0017159999999999988,0.005940000000000001,0.007656
1926-12-10,-0.0030030000000000005,0.004125,0.007128000000000001
1926-12-11,-0.004092,-0.00363,0.00046199999999999995
1926-12-13,0.010725000000000002,0.011352000000000001,0.000627
1926-12-14,-0.0009239999999999997,0.0015840000000000001,0.002508
1926-12-15,0.0007589999999999997,0.0008249999999999997,6.600000000000003e-05
1926-12-16,-0.00026400000000000035,-0.00792,-0.007656
1926-12-17,-0.0075239999999999994,0.006170999999999999,0.013694999999999999
1926-12-18,0.0009570000000000004,0.004125,0.003168
1926-12-20,-0.0002970000000000008,-0.0033660000000000005,-0.0030689999999999997
1926-12-21,-0.0036630000000000005,-0.004851,-0.001188
1926-12-22,-0.0014190000000000001,-0.003762,-0.002343
1926-12-23,-0.0014190000000000003,0.00016499999999999986,0.0015840000000000001
1926-12-24,0.007887,0.008085,0.00019800000000000002
1926-12-27,-0.0038610000000000007,-0.007194000000000001,-0.003333
1926-12-28,-0.0004290000000000023,-0.012870000000000001,-0.012440999999999999
1926-12-29,-0.0012869999999999995,0.003102,0.004389
1926-12-30,0.003102,0.0004949999999999999,-0.0026070000000000004
1926-12-31,0.004686000000000001,0.009702,0.005016
1927-01-03,0.000627,-0.006765,-0.007392
1927-01-04,-0.0008580000000000003,0.00132,0.0021780000000000002
1927-01-05,0.003267,0.004026,0.000759
1927-01-06,-0.000858,-0.0015840000000000001,-0.0007260000000000001
1927-01-07,-0.006072,0.003168,0.00924
1927-01-08,-0.003167999999999999,0.003927000000000001,0.007095
1927-01-10,-0.0018809999999999994,0.002343,0.0042239999999999995
1927-01-11,-0.003366,-0.001881,0.0014850000000000002
1927-01-12,0.001947,0.0006930000000000001,-0.001254
1927-01-13,0.0008910000000000003,-0.000957,-0.0018480000000000003
1927-01-14,-0.009669,-0.0033660000000000005,0.006303
1927-01-15,0.000825000000000002,0.007326000000000001,0.006500999999999999
1927-01-17,-0.0028049999999999993,0.001452,0.0042569999999999995
1927-01-18,0.00013200000000000017,-0.0015180000000000003,-0.0016500000000000004
1927-01-19,-0.0015510000000000003,0.002046,0.0035970000000000004
1927-01-20,-0.003828,-0.003201,0.0006270000000000001
1927-01-21,0.012177000000000002,0.013464000000000002,0.001287
1927-01-22,0.0035970000000000004,0.00099,-0.0026070000000000004
1927-01-24,0.0075239999999999994,0.007887,0.0003630000000000001
1927-01-25,-0.0022770000000000012,-0.022077000000000003,-0.0198
1927-01-26,0.004026,0.006732000000000001,0.0027060000000000005
1927-01-27,-0.0003960000000000005,-0.006171000000000001,-0.005775000000000001
1927-01-28,0.005973000000000001,0.008415,0.002442
1927-01-29,-0.008514,0.001815,0.010329000000000001
1927-01-31,0.0002970000000000004,0.007260000000000001,0.0069630000000000004
1927-02-01,0.010131000000000001,0.012078,0.001947
1927-02-02,-0.0012540000000000008,0.0063360000000000005,0.007590000000000001
1927-02-03,0.0024420000000000006,0.0035970000000000004,0.001155
1927-02-04,0.00264,0.011319,0.008679
1927-02-05,0.002508,0.003531,0.0010230000000000003
1927-02-07,0.012606000000000003,0.009207000000000002,-0.003399
1927-02-08,0.0035310000000000003,0.008646000000000001,0.005115000000000001
1927-02-09,-0.014223000000000001,-0.011781000000000002,0.0024419999999999997
1927-02-10,0.00016500000000000005,0.000429,0.00026399999999999997
1927-02-11,-0.007689000000000001,-0.005082000000000001,0.0026070000000000004
1927-02-14,-0.0014849999999999993,0.003399,0.0048839999999999995
1927-02-15,-0.007953,-0.003564,0.004389
1927-02-16,0.000593999999999999,0.008085,0.007491000000000001
1927-02-17,-0.0035309999999999977,0.007293000000000001,0.010823999999999999
1927-02-18,-0.006797999999999999,-0.004983,0.001815
1927-02-19,0.005742000000000001,0.0019140000000000006,-0.003828
1927-02-21,0.0016169999999999995,-0.0050160000000000005,-0.006633
1927-02-23,-0.002871000000000001,0.005246999999999999,0.008118
1927-02-24,0.002871,0.005214,0.002343
1927-02-25,0.005511,0.004059,-0.001452
1927-02-26,-0.0066,-0.002376,0.004224
1927-02-28,-0.002739,0.00429,0.0070290000000000005
1927-03-01,0.0018810000000000007,-0.006666,-0.008547
1927-03-02,-0.001880999999999999,-0.015345000000000001,-0.013464000000000002
1927-03-03,0.001584000000000002,0.011385000000000001,0.009800999999999999
1927-03-04,0.0023099999999999987,-0.0038280000000000007,-0.006137999999999999
1927-03-05,0.005511,0.0003630000000000001,-0.005148
1927-03-07,-3.300000000000004e-05,-0.007821,-0.007788
1927-03-08,-0.0049169999999999995,-0.004422,0.000495
1927-03-09,0.0014189999999999984,0.009603,0.008184000000000002
1927-03-10,0.0031680000000000007,0.007986,0.004817999999999999
1927-03-11,-0.0028380000000000002,0.000858,0.0036960000000000005
1927-03-12,-0.001947,-0.001518,0.000429
1927-03-14,0.001023,-0.000429,-0.001452
1927-03-15,-0.002805,-0.012507,-0.009702
1927-03-16,-0.0062699999999999995,0.003762,0.010032
1927-03-17,-0.002607,-0.001254,0.0013530000000000003
1927-03-18,0.004521000000000001,-0.008151,-0.012672000000000001
1927-03-19,0.0003960000000000003,-0.000627,-0.0010230000000000003
1927-03-21,-0.005841,-0.003993,0.001848
1927-03-22,0.0028379999999999985,-0.012342000000000002,-0.01518
1927-03-23,-0.0003630000000000005,0.0037290000000000005,0.004092000000000001
1927-03-24,-0.0016170000000000012,0.006731999999999999,0.008349
1927-03-25,0.0037290000000000005,0.0036630000000000005,-6.6e-05
1927-03-26,0.002871,0.005346,0.002475
1927-03-28,-0.0036960000000000005,0.0042899999999999995,0.007986
1927-03-29,-0.001386,-0.005214,-0.003828
1927-03-30,0.004983,0.003399,-0.001584
1927-03-31,-0.010593000000000002,-0.002574,0.008019000000000002
1927-04-01,-0.0031680000000000007,-0.0033660000000000005,-0.000198
1927-04-02,0.0018810000000000005,0.0020460000000000005,0.000165
1927-04-04,-0.001386,0.010659000000000002,0.012045000000000002
1927-04-05,-0.0010229999999999996,0.004521000000000001,0.005544
1927-04-06,-0.00264,-0.000759,0.001881
1927-04-07,-0.003465,0.000693,0.004158
1927-04-08,0.0056430000000000004,0.007128000000000001,0.0014850000000000002
1927-04-09,0.0031349999999999998,0.001155,-0.00198
1927-04-11,0.0011879999999999998,0.001749,0.000561
1927-04-12,0.009009,0.00132,-0.0076890000000000005
1927-04-13,-0.001815,-0.001815,0.0
1927-04-14,0.0007590000000000001,0.002673,0.001914
1927-04-16,0.006831,0.008349,0.001518
1927-04-18,0.0007259999999999992,0.0029699999999999996,0.0022440000000000003
1927-04-19,0.001683,0.003993,0.00231
1927-04-20,0.0005610000000000007,0.005247000000000001,0.004686
1927-04-21,-0.002112,-0.000957,0.001155
1927-04-22,0.000528,-0.0008910000000000001,-0.0014190000000000001
1927-04-23,0.0010560000000000003,-0.001452,-0.0025080000000000002
1927-04-25,0.0020789999999999993,-0.015279000000000003,-0.017358000000000002
1927-04-26,0.0033330000000000005,0.004884,0.0015509999999999999
1927-04-27,0.0029370000000000004,-0.000792,-0.003729
1927-04-28,0.0036300000000000013,-0.01089,-0.014520000000000002
1927-04-29,0.00066,0.004257,0.0035970000000000004
1927-04-30,0.002838,0.001782,-0.0010559999999999999
1927-05-02,0.003927000000000001,0.008316,0.004389
1927-05-03,-0.003333000000000001,0.0042569999999999995,0.00759
1927-05-04,-0.002211000000000003,0.008282999999999999,0.010494000000000002
1927-05-05,0.0019140000000000006,0.0029700000000000004,0.0010559999999999999
1927-05-06,0.0011219999999999997,0.006237,0.005115000000000001
1927-05-07,0.0019469999999999995,0.0030689999999999997,0.0011220000000000002
1927-05-09,0.0021449999999999998,0.005907,0.003762
1927-05-10,-0.0017490000000000003,-0.0016500000000000002,9.900000000000005e-05
1927-05-11,0.0005279999999999996,-0.001881,-0.0024089999999999997
1927-05-12,0.0005279999999999998,-0.0019140000000000003,-0.002442
1927-05-13,-0.0013529999999999996,0.003135,0.004488
1927-05-14,0.004488,0.002871,-0.001617
1927-05-16,0.0049499999999999995,-0.00396,-0.00891
1927-05-17,-9.900000000000013e-05,0.006996,0.007095
1927-05-18,-0.004653000000000001,0.00033,0.0049830000000000004
1927-05-19,-0.006039000000000001,-0.0036960000000000005,0.002343
1927-05-20,-0.009174000000000002,-0.000495,0.008679000000000001
1927-05-21,-0.0004620000000000006,0.0043560000000000005,0.004818000000000001
1927-05-23,0.007722,0.008745,0.0010229999999999998
1927-05-24,0.009207,0.007095000000000001,-0.002112
1927-05-25,0.014883000000000002,0.013563000000000002,-0.00132
1927-05-26,0.0004619999999999993,0.003993,0.0035310000000000007
1927-05-27,0.004191,0.00792,0.003729
1927-05-28,0.009603,0.011781000000000002,0.0021780000000000002
1927-05-31,-0.007458,-0.00066,0.006798
1927-06-01,-0.001715999999999997,0.004389000000000001,0.0061049999999999984
1927-06-02,0.000792,0.00132,0.000528
1927-06-03,0.0028380000000000037,-0.010823999999999999,-0.013662000000000002
1927-06-04,0.0025080000000000007,0.007161000000000001,0.004653
1927-06-06,0.006633000000000002,0.014520000000000002,0.007887
1927-06-07,0.008415,0.0008909999999999996,-0.007524
1927-06-08,-0.0031349999999999998,0.003234,0.006369
1927-06-09,-0.0029040000000000003,-0.002244,0.0006600000000000002
1927-06-10,0.0035640000000000016,-0.0032010000000000003,-0.006765000000000002
1927-06-11,-0.0034319999999999997,-0.004455,-0.001023
1927-06-14,-0.0032670000000000025,-0.020493,-0.017225999999999998
1927-06-15,0.0006929999999999992,0.011847000000000002,0.011154000000000002
1927-06-16,-0.005445000000000002,0.002673,0.008118000000000002
1927-06-17,0.005544000000000002,0.013398000000000002,0.007854
1927-06-18,0.0038940000000000003,0.004191,0.00029699999999999996
1927-06-20,0.0017160000000000003,-0.0016500000000000002,-0.0033660000000000005
1927-06-21,-0.0018149999999999996,-0.003168,-0.0013530000000000003
1927-06-22,-0.001089,-0.002178,-0.001089
1927-06-23,-0.008085000000000002,-0.017721000000000004,-0.009636000000000002
1927-06-24,0.0008910000000000007,0.003927000000000001,0.003036
1927-06-25,-0.0025080000000000002,-0.0017490000000000001,0.000759
1927-06-27,-0.0056760000000000005,-0.021021,-0.015345000000000001
1927-06-28,-0.0011879999999999998,0.0025740000000000003,0.003762
1927-06-29,0.001254,-0.00132,-0.002574
1927-06-30,0.00019799999999999983,-0.001716,-0.001914
1927-07-01,0.0006599999999999991,0.0069299999999999995,0.00627
1927-07-02,0.0048509999999999985,0.009470999999999999,0.00462
1927-07-05,-0.004851000000000001,0.005148,0.009999000000000001
1927-07-06,0.0017819999999999997,0.006963,0.005181
1927-07-07,0.0022109999999999994,-0.0010230000000000003,-0.003234
1927-07-08,-0.002706000000000001,-0.004620000000000001,-0.001914
1927-07-09,0.005049,0.003861,-0.001188
1927-07-11,-0.005181000000000002,0.001254,0.0064350000000000015
1927-07-12,-0.001716,0.002871,0.004587
1927-07-13,-0.0014189999999999993,0.003234,0.004652999999999999
1927-07-14,-0.001452,3.299999999999995e-05,0.001485
1927-07-15,-0.0015510000000000003,0.00066,0.0022110000000000003
1927-07-16,-0.0005280000000000007,0.003399,0.003927000000000001
1927-07-18,-0.0021780000000000002,0.000594,0.002772
1927-07-19,0.0009240000000000003,0.004422000000000001,0.0034980000000000002
1927-07-20,0.002244,0.002211,-3.299999999999995e-05
1927-07-21,0.002310000000000001,-0.0017820000000000002,-0.004092000000000001
1927-07-22,-0.0005279999999999998,-0.002871,-0.002343
1927-07-23,0.0019140000000000003,0.004455000000000001,0.0025410000000000003
1927-07-25,-0.0036629999999999996,0.001518,0.005181
1927-07-26,-0.0011220000000000002,-0.000429,0.000693
1927-07-27,-0.004950000000000001,-0.004059000000000001,0.0008910000000000001
1927-07-28,-0.002541,-0.0018480000000000003,0.0006929999999999998
1927-07-29,-0.0003300000000000013,0.0048839999999999995,0.005214000000000001
1927-07-30,-0.012408,-0.0021119999999999997,0.010296000000000001
1927-08-01,-0.001946999999999999,0.004158000000000001,0.006105
1927-08-02,-0.0025080000000000002,0.0014849999999999998,0.003993
1927-08-03,0.003926999999999999,-0.004917,-0.008844
1927-08-04,-0.002046000000000001,0.008019,0.010065000000000001
1927-08-05,0.005280000000000001,-0.005313000000000001,-0.010593000000000002
1927-08-06,-0.002079,-0.0028380000000000002,-0.000759
1927-08-08,0.005543999999999999,-0.008481000000000002,-0.014025000000000001
1927-08-09,0.0008579999999999959,0.010988999999999999,0.010131000000000003
1927-08-10,-0.00032999999999999994,0.00023100000000000003,0.000561
1927-08-11,-0.004818000000000001,-0.01518,-0.010362
1927-08-12,-0.0051150000000000015,-0.024948,-0.019833
1927-08-13,-0.003200999999999999,0.007854000000000002,0.011055
1927-08-15,0.0007590000000000027,0.017688000000000002,0.016929
1927-08-16,0.0011219999999999997,0.006798,0.0056760000000000005
1927-08-17,0.004026,0.007293000000000001,0.0032670000000000004
1927-08-18,-0.001914,-0.001617,0.00029700000000000006
1927-08-19,0.004784999999999999,0.0027059999999999996,-0.002079
1927-08-20,0.0015180000000000005,0.0024090000000000006,0.0008910000000000001
1927-08-22,-0.0009900000000000004,0.0030689999999999997,0.004059
1927-08-23,-0.00039599999999999987,0.0011220000000000002,0.001518
1927-08-24,-0.00016499999999999978,0.0011550000000000002,0.00132
1927-08-25,-0.0014850000000000002,-0.005445,-0.00396
1927-08-26,9.900000000000002e-05,0.000264,0.000165
1927-08-27,0.005379000000000001,0.001881,-0.0034980000000000007
1927-08-29,0.002079,0.001881,-0.00019800000000000007
1927-08-30,-0.0032010000000000007,-0.007392000000000001,-0.004191
1927-08-31,0.002541,-0.003399,-0.00594
1927-09-01,-0.006171,0.004389,0.01056
1927-09-02,-0.004257,0.006633,0.01089
1927-09-03,-0.0025740000000000008,0.002013,0.004587000000000001
1927-09-06,-0.005016000000000002,0.004554,0.009570000000000002
1927-09-07,-0.005973,0.002013,0.007986
1927-09-08,0.001254,0.00023099999999999976,-0.001023
1927-09-09,0.0016169999999999986,-0.009141000000000002,-0.010758
1927-09-10,0.0015840000000000003,0.005544,0.00396
1927-09-12,0.003828,-0.002046,-0.005874
1927-09-13,-0.009735,0.004257,0.013992000000000001
1927-09-14,0.000165,0.00066,0.000495
1927-09-15,0.0016500000000000004,0.0011220000000000002,-0.0005280000000000001
1927-09-16,-0.002145,-0.0010559999999999999,0.0010890000000000001
1927-09-17,0.0008579999999999998,-0.002079,-0.002937
1927-09-19,-0.0030029999999999996,-0.005973,-0.0029700000000000004
1927-09-20,-0.0029700000000000004,0.00693,0.0099
1927-09-21,0.005214000000000001,0.0008910000000000001,-0.0043230000000000005
1927-09-22,-0.0013200000000000017,-0.013827000000000002,-0.012507
1927-09-23,-0.0005609999999999999,0.005346,0.005907
1927-09-24,-0.0033990000000000005,0.0027720000000000006,0.006171000000000001
1927-09-26,-0.00039600000000000225,-0.009075000000000001,-0.008679
1927-09-27,-0.0033330000000000005,-0.0021780000000000002,0.0011550000000000002
1927-09-28,-0.002475,-0.002046,0.000429
1927-09-29,-0.004059,0.00036300000000000004,0.004422000000000001
1927-09-30,-0.0015180000000000003,0.009867,0.011385000000000001
1927-10-01,0.00036300000000000134,0.004653000000000001,0.0042899999999999995
1927-10-03,-0.0009570000000000004,0.00495,0.005907000000000001
1927-10-04,0.003167999999999999,-0.008184000000000002,-0.011352000000000001
1927-10-05,0.0009570000000000004,-0.0030689999999999997,-0.004026
1927-10-06,-0.0007590000000000001,0.005478,0.006237
1927-10-07,0.005543999999999998,-0.006699000000000001,-0.012242999999999999
1927-10-08,0.00132,-0.002673,-0.003993
1927-10-10,-0.0012209999999999999,-0.009108,-0.007887
1927-10-11,0.000792,0.002475,0.0016830000000000003
1927-10-13,-0.006798000000000002,0.00132,0.008118000000000002
1927-10-14,0.006567000000000001,0.006402000000000001,-0.000165
1927-10-15,0.006699,0.005313,-0.0013860000000000003
1927-10-17,-0.0017160000000000005,-0.014784,-0.013068
1927-10-18,-0.007227000000000001,-0.0018149999999999998,0.005412000000000001
1927-10-19,-0.0005609999999999999,-0.004752,-0.004191
1927-10-20,-0.0048179999999999985,-0.011484,-0.006666000000000001
1927-10-21,0.006006,-0.004554,-0.01056
1927-10-22,-0.0003629999999999996,-0.005445,-0.005082000000000001
1927-10-24,-0.0017490000000000001,0.0008580000000000003,0.0026070000000000004
1927-10-25,-0.00396,0.010791,0.014751
1927-10-26,0.01089,0.007887,-0.0030030000000000005
1927-10-27,0.002640000000000001,-0.002013,-0.004653000000000001
1927-10-28,-0.0013199999999999983,-0.019371,-0.018051
1927-10-29,-0.0036630000000000005,-0.009735,-0.006072
1927-10-31,0.001254,0.00561,0.0043560000000000005
1927-11-01,-0.0006599999999999998,0.0013530000000000003,0.002013
1927-11-02,-0.0035310000000000003,0.004157999999999999,0.007689
1927-11-03,-0.0030029999999999987,0.009636000000000002,0.012639000000000001
1927-11-04,0.004092,0.002046,-0.0020460000000000005
1927-11-05,-0.0014519999999999993,0.006402000000000001,0.007854
1927-11-07,0.0015180000000000003,0.008085,0.006567
1927-11-09,0.000759000000000001,-0.007821,-0.00858
1927-11-10,-3.2999999999999935e-05,6.600000000000018e-05,9.900000000000012e-05
1927-11-11,-0.004125,0.004026,0.008151
1927-11-12,0.0011219999999999997,0.004554,0.003432
1927-11-14,0.002871000000000002,0.009207000000000002,0.006336
1927-11-15,0.0024420000000000006,0.004488000000000001,0.002046
1927-11-16,0.0027390000000000005,0.004455000000000001,0.001716
1927-11-17,0.006468,0.00462,-0.0018480000000000003
1927-11-18,0.004092,0.007392,0.0033000000000000004
1927-11-19,0.0037950000000000006,0.0063360000000000005,0.002541
1927-11-21,0.00016500000000000022,-0.002673,-0.0028380000000000002
1927-11-22,-0.0017820000000000002,0.002343,0.004125
1927-11-23,6.600000000000095e-05,0.004620000000000001,0.004554
1927-11-25,-0.0016169999999999986,0.006303000000000001,0.00792
1927-11-26,0.005643,0.005049,-0.000594
1927-11-28,0.004026,-0.005544,-0.00957
1927-11-29,0.0036630000000000013,0.009438000000000002,0.005775000000000001
1927-11-30,0.00016500000000000022,0.003399,0.003234
1927-12-01,-0.0031020000000000006,-0.007128000000000001,-0.004026
1927-12-02,-0.005082,0.003102000000000001,0.008184
1927-12-03,-0.0003960000000000001,0.003762,0.004158
1927-12-05,0.005247,0.0004290000000000001,-0.004818
1927-12-06,0.004191,0.0019140000000000006,-0.002277
1927-12-07,-0.0048839999999999995,-0.009339,-0.004455000000000001
1927-12-08,0.00066,-0.007755000000000001,-0.008415
1927-12-09,-0.0017819999999999989,0.01089,0.012672
1927-12-10,0.005214,0.003696,-0.001518
1927-12-12,0.006072000000000001,0.009768,0.0036959999999999996
1927-12-13,-0.005511,-0.0006270000000000001,0.004884
1927-12-14,0.0005610000000000007,-0.004059,-0.004620000000000001
1927-12-15,-0.0003960000000000005,0.007821,0.008217
1927-12-16,-0.005346,0.002046,0.007392
1927-12-17,0.00033000000000000043,0.003135,0.0028049999999999998
1927-12-19,0.003597,0.003234,-0.00036300000000000004
1927-12-20,-0.0043230000000000005,-0.0008910000000000001,0.003432
1927-12-21,-0.0030690000000000005,-0.000495,0.0025740000000000003
1927-12-22,-0.0019140000000000003,-0.0033660000000000005,-0.0014520000000000002
1927-12-23,-0.003366,-0.000561,0.002805
1927-12-24,0.002937000000000001,0.004092000000000001,0.0011550000000000002
1927-12-27,0.00528,0.001716,-0.0035640000000000003
1927-12-28,0.003531000000000001,-0.005478,-0.009009000000000001
1927-12-29,-0.005643,-0.0055769999999999995,6.600000000000003e-05
1927-12-30,0.0024420000000000015,0.009999000000000001,0.0075569999999999995
1927-12-31,0.0009570000000000004,0.004785,0.003828
