Date,long,short,longshort
1926-07-01,-0.002829,0.0007350000000000002,-0.0035640000000000003
1926-07-02,0.001329,0.003441,-0.002112
1926-07-06,0.00255,-0.001344,0.003894
1926-07-07,-0.00504,0.005520000000000001,-0.01056
1926-07-08,0.00037200000000000004,0.004266000000000001,-0.0038940000000000008
1926-07-09,0.000801,-0.006492,0.007293
1926-07-10,0.0016920000000000001,0.004332000000000001,-0.002640000000000001
1926-07-12,0.004860000000000001,0.0010650000000000002,0.0037950000000000006
1926-07-13,0.0022860000000000007,0.0012960000000000003,0.0009900000000000004
1926-07-14,-0.001212,-0.003984,0.0027719999999999997
1926-07-15,-0.00207,-0.0044789999999999995,0.0024089999999999997
1926-07-16,0.0020880000000000004,0.00387,-0.0017819999999999997
1926-07-17,0.005156999999999999,-0.001575,0.006731999999999999
1926-07-19,-0.002861999999999999,-0.0014429999999999998,-0.0014189999999999993
1926-07-20,-0.00636,-0.005469000000000001,-0.0008909999999999994
1926-07-21,-0.002499,-0.004248,0.0017490000000000001
1926-07-22,-0.0123,-0.008769,-0.0035309999999999994
1926-07-23,0.000999,0.000108,0.0008910000000000001
1926-07-24,0.0018239999999999999,9.000000000000056e-06,0.0018149999999999998
1926-07-26,0.001428,0.0034080000000000004,-0.0019800000000000004
1926-07-27,0.0023520000000000004,0.006477000000000001,-0.004125
1926-07-28,0.011031000000000001,0.006873000000000001,0.004158
1926-07-29,-0.006293999999999999,-0.001608,-0.004685999999999999
1926-07-30,0.00017400000000000008,0.006345000000000001,-0.006171000000000001
1926-07-31,0.0027150000000000004,0.005487,-0.0027719999999999993
1926-08-02,0.008216000000000001,0.0031010000000000005,0.005115000000000001
1926-08-03,0.00029600000000000004,0.004718000000000001,-0.004422000000000001
1926-08-04,-0.001684,-0.0013210000000000001,-0.0003629999999999998
1926-08-05,0.0031010000000000005,0.00386,-0.0007589999999999997
1926-08-06,0.008249000000000001,0.007985,0.00026400000000000035
1926-08-07,0.006005000000000001,0.003728,0.002277000000000001
1926-08-09,0.001319,-0.000562,0.001881
1926-08-10,-0.011617,-0.012507999999999998,0.0008909999999999977
1926-08-11,-0.00208,-0.006073000000000001,0.003993000000000002
1926-08-12,0.004157,0.012605000000000003,-0.008448000000000004
1926-08-13,-0.00019899999999999999,0.006202999999999999,-0.006402
1926-08-14,0.006499999999999999,0.0036620000000000003,0.0028379999999999985
1926-08-16,0.0057079999999999995,0.005345,0.0003629999999999996
1926-08-17,-0.006733000000000002,-0.008910999999999999,0.0021779999999999968
1926-08-18,0.003959000000000001,0.00551,-0.0015509999999999994
1926-08-19,-0.004918,-0.005314,0.0003960000000000005
1926-08-20,-0.002773,-0.0015850000000000003,-0.0011879999999999996
1926-08-21,0.005972,0.00551,0.00046199999999999974
1926-08-23,0.00518,0.008876000000000002,-0.0036960000000000022
1926-08-24,-0.005149000000000001,-0.012244,0.007094999999999999
1926-08-25,-0.005479,0.000659,-0.006138
1926-08-26,0.009041,0.009074,-3.300000000000004e-05
1926-08-27,0.0011209999999999998,0.0023420000000000003,-0.0012210000000000005
1926-08-28,0.004223000000000001,0.002243,0.001980000000000001
1926-08-30,0.004058,0.0034970000000000005,0.0005609999999999994
1926-08-31,0.00042799999999999994,0.006731,-0.0063030000000000004
1926-09-01,0.009843000000000001,0.00585,0.003993000000000001
1926-09-02,-5.700000000000001e-05,-0.0018720000000000002,0.0018150000000000002
1926-09-03,0.0012629999999999998,0.006906000000000001,-0.0056430000000000004
1926-09-07,0.0031110000000000005,0.00255,0.0005610000000000003
1926-09-08,-0.005271,-0.007878,0.002607
1926-09-09,0.0024840000000000005,0.0009,0.0015840000000000006
1926-09-10,-0.008208,-0.008175,-3.300000000000004e-05
1926-09-11,-0.001047,-0.004809,0.0037619999999999997
1926-09-13,0.002187,-0.00035399999999999993,0.002541
1926-09-14,0.005619000000000002,0.009446999999999999,-0.003827999999999997
1926-09-15,0.0006360000000000001,-0.003489,0.004125
1926-09-16,-0.004149,-0.0034560000000000003,-0.0006929999999999996
1926-09-17,-0.013257000000000001,-0.012960000000000001,-0.0002970000000000004
1926-09-18,0.0029790000000000007,0.009545999999999999,-0.006566999999999998
1926-09-20,-0.005766,-0.008438999999999999,0.0026729999999999983
1926-09-21,0.0005040000000000001,0.005256,-0.004752
1926-09-22,-0.001377,-0.0034560000000000003,0.002079
1926-09-23,0.0010320000000000001,0.001494,-0.00046199999999999995
1926-09-24,0.004860000000000001,0.007269,-0.0024089999999999997
1926-09-25,-0.0011459999999999999,-5.6999999999999976e-05,-0.001089
1926-09-27,0.0029130000000000007,0.00057,0.0023430000000000005
1926-09-28,-0.002004,-0.0013440000000000001,-0.00066
1926-09-29,-0.0024,-0.0023009999999999997,-9.900000000000013e-05
1926-09-30,0.00222,0.002121,9.900000000000013e-05
1926-10-01,0.005315,0.006338,-0.0010229999999999996
1926-10-02,-0.0016150000000000001,-0.001945,0.0003299999999999998
1926-10-04,-0.016102,-0.015541,-0.0005610000000000025
1926-10-05,-0.010954000000000002,-0.015276999999999999,0.004322999999999997
1926-10-06,-0.013627,-0.007654,-0.005973
1926-10-07,-0.0031330000000000004,-0.006664,0.0035309999999999994
1926-10-08,0.006602000000000001,0.008153,-0.0015509999999999994
1926-10-09,-0.006235000000000001,-0.009238,0.0030029999999999987
1926-10-11,-0.009073,-0.008215,-0.0008579999999999994
1926-10-13,0.00383,0.010331,-0.006501
1926-10-14,0.011783,0.013763000000000001,-0.001980000000000001
1926-10-15,-0.020062,-0.021778,0.0017159999999999988
