Date,long,short,longshort
1926-10-26,0.00567,0.00317,0.0024999999999999996
1926-10-27,0.01142,0.009470000000000001,0.0019499999999999986
1926-10-28,0.0024200000000000003,0.00022000000000000028,0.0022
1926-10-29,-0.00358,-0.00028,-0.0033
1926-10-30,-0.00188,-0.00438,0.0025000000000000005
1926-11-01,0.00302,0.00727,-0.00425
1926-11-03,0.0003700000000000002,0.00332,-0.00295
1926-11-04,0.01127,0.00432,0.0069500000000000004
1926-11-05,0.0017200000000000002,-0.0007300000000000001,0.0024500000000000004
1926-11-06,0.00037000000000000043,-0.00017999999999999998,0.0005500000000000004
1926-11-08,0.00592,0.005170000000000001,0.0007499999999999989
1926-11-09,-0.0011799999999999996,0.00417,-0.00535
1926-11-10,-0.00518,-0.00608,0.0009000000000000006
1926-11-11,0.00632,0.005520000000000001,0.0007999999999999995
1926-11-12,0.0006199999999999999,0.00472,-0.0041
1926-11-13,-0.00253,-0.00088,-0.00165
1926-11-15,0.0013700000000000001,0.0035700000000000003,-0.0022
1926-11-16,-0.00038,0.00031999999999999986,-0.0006999999999999999
1926-11-17,-0.0030299999999999997,-0.00748,0.00445
1926-11-18,-0.00228,-0.004829999999999999,0.0025499999999999993
1926-11-19,-0.0034799999999999996,-0.00373,0.0002500000000000002
1926-11-20,0.00507,0.00362,0.00145
1926-11-22,0.00622,0.00842,-0.0022000000000000006
1926-11-23,0.00427,0.0024200000000000003,0.00185
1926-11-24,0.00147,-0.00083,0.0023
1926-11-26,0.00337,0.0032199999999999998,0.0001500000000000004
1926-11-27,-0.0034800000000000005,-0.0007800000000000001,-0.0027
1926-11-29,-0.00488,-0.00553,0.0006500000000000004
1926-11-30,-0.0005300000000000001,0.00427,-0.0048000000000000004
1926-12-01,0.00179,0.00529,-0.0035000000000000005
1926-12-02,0.007989999999999999,0.00714,0.0008499999999999992
1926-12-03,0.004889999999999999,0.00534,-0.00045000000000000075
1926-12-04,-0.0020599999999999998,-0.0032099999999999997,0.00115
1926-12-06,-0.00061,0.0028400000000000005,-0.0034500000000000004
1926-12-07,-0.0020599999999999998,0.0029400000000000003,-0.005
1926-12-08,0.00454,0.00209,0.00245
1926-12-09,0.008039999999999999,0.00369,0.004349999999999998
1926-12-10,0.006940000000000001,0.00204,0.004900000000000001
1926-12-11,-0.0023599999999999997,0.0026400000000000004,-0.005
1926-12-13,0.00639,0.00604,0.0003499999999999996
1926-12-14,0.00224,0.00069,0.0015499999999999997
1926-12-15,0.0011899999999999999,-0.0005599999999999998,0.0017499999999999998
1926-12-16,-0.00931,-0.00996,0.0006499999999999995
1926-12-17,0.010739999999999998,0.00369,0.007049999999999997
1926-12-18,0.0042899999999999995,0.0022900000000000004,0.001999999999999999
1926-12-20,-0.0038599999999999997,-0.0025099999999999996,-0.00135
1926-12-21,-0.004509999999999999,-0.0026599999999999996,-0.0018499999999999996
1926-12-22,-0.00396,0.0012900000000000001,-0.00525
1926-12-23,-0.00046,0.00409,-0.00455
1926-12-24,0.00539,0.00279,0.0026
1926-12-27,-0.00606,-0.00231,-0.0037500000000000003
1926-12-28,-0.01476,-0.01306,-0.0017000000000000001
1926-12-29,0.00474,0.00504,-0.0002999999999999999
1926-12-30,-0.00236,-0.00351,0.00115
1926-12-31,0.008889999999999999,0.00234,0.0065499999999999985
1927-01-03,-0.0067,-0.007450000000000001,0.0007500000000000007
1927-01-04,0.00075,0.007500000000000001,-0.006750000000000001
1927-01-05,0.0031,0.0062,-0.0031
1927-01-06,-0.00095,-0.0021499999999999996,0.0011999999999999997
1927-01-07,0.00885,0.00465,0.004200000000000001
1927-01-08,0.0045,0.0020000000000000005,0.002499999999999999
1927-01-10,0.0042499999999999994,0.0033,0.0009499999999999995
1927-01-11,4.9999999999999955e-05,-0.0083,0.00835
1927-01-12,-0.0013,-0.0009500000000000001,-0.00034999999999999983
1927-01-13,-0.0029999999999999996,-0.0006,-0.0024
1927-01-14,0.0039499999999999995,-0.005,0.00895
1927-01-15,0.0086,0.00020000000000000004,0.0084
1927-01-17,0.0042499999999999994,-0.0031,0.007349999999999999
1927-01-18,-6.776263578034403e-20,-0.0003000000000000001,0.00030000000000000003
1927-01-19,0.0016499999999999998,0.009000000000000001,-0.0073500000000000015
1927-01-20,-0.0014499999999999997,-0.0026999999999999997,0.00125
1927-01-21,0.011700000000000002,-0.0007000000000000001,0.012400000000000001
1927-01-22,-1.7618285302889447e-19,-0.0036000000000000003,0.0036000000000000003
1927-01-24,0.0070999999999999995,-0.0076500000000000005,0.01475
1927-01-25,-0.02495,-0.0121,-0.01285
1927-01-26,0.0057,0.0008499999999999998,0.00485
1927-01-27,-0.0076,-0.0035499999999999998,-0.00405
1927-01-28,0.00735,-0.00024999999999999995,0.0076
1927-01-29,0.0058,0.009049999999999999,-0.0032499999999999994
1927-01-31,0.007850000000000001,0.0081,-0.0002499999999999985
1927-02-01,0.01008,-0.00062,0.010700000000000001
1927-02-02,0.00823,0.0070799999999999995,0.00115
1927-02-03,0.00203,0.0027300000000000002,-0.0007000000000000001
1927-02-04,0.013379999999999998,-2.0000000000000012e-05,0.013399999999999997
1927-02-05,0.00288,-0.0016200000000000001,0.0045000000000000005
1927-02-07,0.00413,-0.00102,0.00515
1927-02-08,0.00953,-0.00052,0.01005
1927-02-09,-0.0073700000000000015,-0.00192,-0.005450000000000002
1927-02-10,-0.0015700000000000002,0.0054800000000000005,-0.007050000000000001
1927-02-11,-0.0037699999999999995,0.0014299999999999998,-0.0052
1927-02-14,0.0033799999999999998,0.006929999999999999,-0.003549999999999999
1927-02-15,0.0004800000000000003,0.0019799999999999996,-0.0014999999999999992
1927-02-16,0.01093,-0.004620000000000001,0.015550000000000001
1927-02-17,0.01143,0.00263,0.008799999999999999
1927-02-18,-0.0027199999999999998,-0.0015700000000000004,-0.0011499999999999993
1927-02-19,-0.0013199999999999998,0.0033799999999999998,-0.004699999999999999
1927-02-21,-0.007770000000000001,0.0011799999999999998,-0.008950000000000001
1927-02-23,0.006879999999999999,0.00828,-0.0014000000000000002
1927-02-24,0.00388,0.0029300000000000003,0.0009499999999999999
1927-02-25,0.0003299999999999999,0.003979999999999999,-0.003649999999999999
1927-02-26,0.00183,0.0020800000000000003,-0.0002500000000000002
1927-02-28,0.0060799999999999995,0.0035299999999999997,0.0025499999999999997
1927-03-01,-0.01051,-0.005109999999999999,-0.005400000000000001
1927-03-02,-0.01511,-0.011810000000000001,-0.003299999999999999
1927-03-03,0.011489999999999998,0.010839999999999999,0.0006499999999999995
1927-03-04,-0.00396,-0.00241,-0.0015500000000000002
1927-03-05,-0.0034599999999999995,0.00114,-0.0046
1927-03-07,-0.01061,-0.00476,-0.005849999999999999
1927-03-08,-0.0017599999999999998,0.0014899999999999998,-0.0032499999999999994
1927-03-09,0.009290000000000001,0.006040000000000001,0.0032500000000000003
1927-03-10,0.00684,0.00224,0.0046
1927-03-11,0.0030900000000000003,0.00059,0.0025000000000000005
1927-03-12,-0.00046,0.00139,-0.00185
1927-03-14,-0.0022099999999999997,0.00574,-0.00795
1927-03-15,-0.01316,-0.009210000000000001,-0.003949999999999999
1927-03-16,0.0072900000000000005,0.00804,-0.0007499999999999998
1927-03-17,-0.00146,0.0024400000000000003,-0.0039000000000000003
1927-03-18,-0.012110000000000001,-0.008060000000000001,-0.00405
1927-03-19,-0.00141,0.0006900000000000001,-0.0021000000000000003
1927-03-21,-0.0012100000000000001,-0.0015600000000000002,0.00035000000000000005
1927-03-22,-0.01596,-0.01061,-0.005349999999999999
1927-03-23,0.005540000000000001,-0.00010999999999999999,0.0056500000000000005
1927-03-24,0.007489999999999999,0.00694,0.0005499999999999993
1927-03-25,0.00054,0.0038400000000000005,-0.0033000000000000004
1927-03-26,0.00449,0.0029899999999999996,0.0015000000000000005
1927-03-28,0.00559,0.00489,0.0007000000000000001
1927-03-29,-0.00731,-0.00336,-0.0039499999999999995
1927-03-30,0.004690000000000001,-0.007709999999999999,0.0124
1927-03-31,0.0038900000000000002,-0.00171,0.0056
1927-04-01,-0.0031999999999999997,0.0001499999999999999,-0.0033499999999999997
1927-04-02,0.0018000000000000002,0.0013,0.0005000000000000002
1927-04-04,0.015000000000000001,0.0033500000000000005,0.01165
1927-04-05,0.00665,0.006649999999999999,8.673617379884035e-19
1927-04-06,-0.0005499999999999999,-5e-05,-0.0004999999999999999
1927-04-07,0.00295,-0.0003500000000000001,0.0033
1927-04-08,0.0069,0.0073,-0.0004000000000000002
1927-04-09,0.0005499999999999999,-0.0025,0.0030499999999999998
1927-04-11,0.0014,0.0028500000000000005,-0.0014500000000000006
1927-04-12,-0.0048000000000000004,-0.0036999999999999997,-0.0011000000000000007
1927-04-13,-0.00275,0.008650000000000001,-0.0114
1927-04-14,0.00145,0.0034000000000000007,-0.0019500000000000008
1927-04-16,0.0052,0.00335,0.0018499999999999996
1927-04-18,0.0042499999999999994,-0.0031999999999999997,0.007449999999999999
1927-04-19,0.00365,0.0005999999999999998,0.00305
1927-04-20,0.00675,-0.0025,0.00925
1927-04-21,-0.0011500000000000002,0.00645,-0.0076
1927-04-22,-0.0013000000000000002,-0.0017,0.00039999999999999975
1927-04-23,-0.0019500000000000001,-0.002,4.9999999999999914e-05
1927-04-25,-0.018150000000000003,-0.0193,0.0011499999999999982
1927-04-26,0.0022500000000000003,0.0066,-0.00435
1927-04-27,-0.00185,-0.0037500000000000003,0.0019000000000000002
1927-04-28,-0.01405,-0.0108,-0.0032499999999999994
1927-04-29,0.004,0.005799999999999999,-0.0017999999999999986
1927-04-30,-0.00055,4.999999999999998e-05,-0.0006000000000000001
1927-05-02,0.00903,0.004079999999999999,0.00495
1927-05-03,0.00548,0.01188,-0.0064
1927-05-04,0.00998,0.008280000000000001,0.0016999999999999984
1927-05-05,0.00173,0.00483,-0.0031000000000000003
1927-05-06,0.00803,-0.00077,0.0088
1927-05-07,0.00038,0.0047799999999999995,-0.004399999999999999
1927-05-09,0.0060799999999999995,0.0022299999999999998,0.0038499999999999997
1927-05-10,-0.00067,-0.00197,0.0013
1927-05-11,-0.00262,-0.00297,0.00035000000000000005
1927-05-12,-0.0016200000000000001,-0.005170000000000001,0.003550000000000001
1927-05-13,0.00373,0.0060799999999999995,-0.0023499999999999997
1927-05-14,0.0007800000000000002,0.00038,0.0004000000000000002
1927-05-16,-0.00747,-0.005370000000000001,-0.0020999999999999994
1927-05-17,0.009279999999999998,0.00678,0.0024999999999999988
1927-05-18,0.00403,0.0032300000000000002,0.0007999999999999995
1927-05-19,-0.00212,-0.00047000000000000004,-0.00165
1927-05-20,0.00518,0.00188,0.0033
1927-05-21,0.00558,0.00433,0.0012500000000000002
1927-05-23,0.005979999999999999,-0.00172,0.007699999999999999
1927-05-24,0.0034800000000000005,-0.00457,0.008050000000000002
1927-05-25,0.00848,0.00408,0.004399999999999999
1927-05-26,0.00518,-0.00012,0.0053
1927-05-27,0.00528,0.00533,-4.99999999999997e-05
1927-05-28,0.00928,0.00498,0.0043
1927-05-31,0.004579999999999999,0.00023000000000000006,0.004349999999999999
1927-06-01,0.0028,0.0006499999999999995,0.0021500000000000004
1927-06-02,0.0012,-0.00155,0.00275
1927-06-03,-0.0146,-0.008,-0.0066
1927-06-04,0.00675,0.0048,0.0019500000000000003
1927-06-06,0.0148,0.0028,0.012
1927-06-07,-0.00575,-0.00365,-0.0021
1927-06-08,0.004849999999999999,0.00065,0.004199999999999999
1927-06-09,-0.0017499999999999996,0.00575,-0.0075
1927-06-10,-0.005150000000000001,-0.00165,-0.003500000000000001
1927-06-11,-0.0035999999999999995,-0.00145,-0.0021499999999999996
1927-06-14,-0.0212,-0.0143,-0.0069
1927-06-15,0.01255,0.01005,0.0025000000000000005
1927-06-16,0.0063,0.0081,-0.0017999999999999995
1927-06-17,0.011300000000000001,0.0012499999999999998,0.010050000000000002
1927-06-18,0.00295,-0.0026999999999999997,0.00565
1927-06-20,-0.0036999999999999997,0.00185,-0.005549999999999999
1927-06-21,-0.0015,-0.006050000000000001,0.00455
