"","Date","long","short","longshort"
"1","1963-07-01",0.98910755220758,1.06392455222314,0.0131050055561321
"2","1963-07-02",0.98827888251968,1.05763025242835,0.0116087800789063
"3","1963-07-03",0.973802353700105,1.044604817521,0.00328891057650148
"4","1963-07-05",0.96799170975218,1.0234543566052,0.0105094901863599
"5","1963-07-08",0.969420397292458,1.01790794299347,0.0120795251829681
"6","1963-07-09",0.983894857933509,0.998868655212481,0.0404057104114519
"7","1963-07-10",0.991500160398375,0.991202999392333,0.0517811992144339
"8","1963-07-11",0.989246502038231,0.986651351891803,0.0513982694254367
"9","1963-07-12",0.9889755970919,0.981323569239152,0.0539295543109595
"10","1963-07-15",0.98550244671113,0.977354602281237,0.0508842427380534
"11","1963-07-16",0.970795483074449,0.981526809560138,0.0236403861191733
"12","1963-07-17",0.970571444678877,0.976778627172776,0.0249713063765272
"13","1963-07-18",0.973308451065301,0.980190065445752,0.0204588255593462
"14","1963-07-19",0.97137845702114,0.965162144068835,0.0363846859152323
"15","1963-07-22",0.971320735194821,0.970240107705067,0.0211395315840304
"16","1963-07-23",1.0027430656538,1.00659161042736,0.0187006127186816
"17","1963-07-24",1.00152967274904,1.00143026707722,0.0191376468434042
"18","1963-07-25",0.999172054812724,1.01417845342423,-0.0102916902822731
"19","1963-07-26",1.0041769730102,1.01111432467113,0.00101485037317209
"20","1963-07-29",1.01468284985955,1.01858376508496,0.00279859252636345
"21","1963-07-30",1.01314455216797,1.0126373065096,0.00319721627379544
"22","1963-07-31",1.06639751915606,0.948290827453564,0.176199540507857
"23","1963-08-01",1.07073919930465,0.939287636410934,0.192062933551163
"24","1963-08-02",1.0712960591222,0.942696928698616,0.182806577854366
"25","1963-08-05",1.06331524223515,0.949192502094032,0.16762457178711
"26","1963-08-06",1.03984836282511,0.942929597879164,0.151141798827123
"27","1963-08-07",1.01137160539456,0.935396168842866,0.126562529874694
"28","1963-08-08",1.02243884023432,0.933548062403452,0.147892932666525
"29","1963-08-09",1.02433663230453,0.917342181916464,0.155122665171657
"30","1963-08-12",1.03108188757953,0.92418615444032,0.164592270304872
"31","1963-08-13",1.03310844507401,0.931521305480217,0.151503200232262
"32","1963-08-14",1.02167293837315,0.91624773131803,0.155741058787317
"33","1963-08-15",1.01801783054616,0.934426609943413,0.109463279235714
"34","1963-08-16",0.988464178809179,0.941735296570925,0.0571886905350924
"35","1963-08-19",0.991567024416322,0.938475406318512,0.0612109475135343
"36","1963-08-20",0.998125408366914,0.943417662598229,0.0703445501567484
"37","1963-08-21",1.00068695471798,0.947913500034798,0.0662786050548839
"38","1963-08-22",0.976001073069144,0.909663546584169,0.0750300466241044
"39","1963-08-23",1.00114962576181,0.967921008165651,0.0119672946366395
"40","1963-08-26",0.998445326153465,0.95204924899461,0.0249273784844868
"41","1963-08-27",1.00178094234793,0.945958721904989,0.0338463234009148
"42","1963-08-28",1.024192454741,0.994588294157495,0.0161703439246722
"43","1963-08-29",1.07315797478313,1.05535831864831,0.036684110935442
"44","1963-08-30",1.07368312273891,1.05069178786162,0.0395835386096004
"45","1963-09-03",1.09687744950895,1.05448348792475,0.0730473317774323
"46","1963-09-04",1.09495560790054,1.05436101323734,0.0677358172827896
"47","1963-09-05",1.0963718523811,1.03562026759188,0.070349687360184
"48","1963-09-06",1.07250698057496,1.03095573051796,0.0478014207580711
"49","1963-09-09",1.06162913854816,1.05407157859908,0.00883794762236049
"50","1963-09-10",1.0742698158155,1.08085182180612,-0.00798322251613373
"51","1963-09-11",1.08298251880537,1.10107074716208,-0.0180540834707097
"52","1963-09-12",1.06758411569998,1.09083570604025,-0.0303788652136204
"53","1963-09-13",1.07325815356444,1.07828166432644,-0.00931951330474798
"54","1963-09-16",1.07125787264281,1.06412877108483,-0.00548950814496452
"55","1963-09-17",1.06561896496872,1.05380362805552,-0.00242693761656477
"56","1963-09-18",1.06503853146418,1.04827126416825,-0.00236017803410211
"57","1963-09-19",1.10426138212381,1.06578610230783,0.0429279667888377
"58","1963-09-20",1.10257370255998,1.0323282356518,0.0869165140325554
"59","1963-09-23",1.09843636644947,1.03045480412892,0.0841050117680825
"60","1963-09-24",1.11509959390379,1.09489495786077,0.0311986354649832
"61","1963-09-25",1.0705050700444,1.06390536108018,0.012657054287671
"62","1963-09-26",1.15283753636445,1.04711777774483,0.131705596530094
"63","1963-09-27",1.10655895915408,1.03467975313167,0.108495464773132
"64","1963-09-30",1.09031200081902,1.02794784327324,0.0971948688022615
"65","1963-10-01",1.05746247908019,1.05618184408886,0.0407692830841447
"66","1963-10-02",1.00882351213732,1.03466735563436,0.0144663535729416
"67","1963-10-03",1.0081948820077,1.03059667345423,0.0146282868592003
"68","1963-10-04",0.989463562263238,1.08784707213103,-0.0579855657609352
"69","1963-10-07",0.991173806534478,1.0837713215283,-0.0591109986470196
"70","1963-10-08",0.992960830508974,1.05514999247228,-0.0380254955218909
"71","1963-10-09",0.986770587545884,1.04353126871559,-0.0390031575758253
"72","1963-10-10",1.02012067365709,1.06524908427859,-0.0247168079317726
"73","1963-10-11",1.02396231478259,1.06173652729962,-0.0221383331791356
"74","1963-10-14",1.02801810711564,1.06293673750569,-0.0232587865697976
"75","1963-10-15",1.02669885245997,1.05788879584934,-0.0237171371223362
"76","1963-10-16",1.01645910657045,1.04000526794682,-0.0210521849236457
"77","1963-10-17",0.997404941617479,0.986510757444081,0.022618444888589
"78","1963-10-18",0.998073730317789,0.984876949421567,0.0216135680317438
"79","1963-10-21",1.00013497171793,0.983045619987291,0.0234971604443869
