"","Date","long","short","longshort"
"1","1963-07-01",0.964595897454314,1.08169270611378,-0.0610223860018501
"2","1963-07-02",0.971651853514354,1.08969192346875,-0.0659541742298686
"3","1963-07-03",0.947622665606682,1.08135585121556,-0.0829409178190713
"4","1963-07-05",0.937078716436044,1.07683145956393,-0.092918300473366
"5","1963-07-08",0.929839667897546,1.07495505810806,-0.101612056045328
"6","1963-07-09",0.930556961191559,1.07485002104338,-0.106441721024567
"7","1963-07-10",0.940325929604601,1.08008573332834,-0.106072803302289
"8","1963-07-11",0.937006274964638,1.0684032702315,-0.101955991672886
"9","1963-07-12",0.931798347069796,1.06269274512231,-0.106275028467331
"10","1963-07-15",0.927162774960768,1.05700571870973,-0.109963112691943
"11","1963-07-16",0.933740195752459,1.03476533799203,-0.080111750951951
"12","1963-07-17",0.932699427133115,1.03213092551306,-0.0795298112969316
"13","1963-07-18",0.935021868622414,1.03743217338062,-0.0883033724744081
"14","1963-07-19",0.91758978477335,1.03683309832982,-0.116447950971929
"15","1963-07-22",0.930227953870267,1.0319925261163,-0.0751699701285702
"16","1963-07-23",0.981855854699907,1.05091503888532,-0.0381758285597273
"17","1963-07-24",0.978804093001702,1.04930827653309,-0.0399643966694705
"18","1963-07-25",0.967614204531793,1.06512653556555,-0.0760369807229395
"19","1963-07-26",0.961600550633635,1.06559342433751,-0.0844257729873983
"20","1963-07-29",0.947569209028672,1.06857357157958,-0.106723605262784
"21","1963-07-30",0.943270772894594,1.06428737819134,-0.108438006759702
"22","1963-07-31",0.938657798589509,1.11488975979071,-0.18816678355253
"23","1963-08-01",0.924657334652108,1.1269087097051,-0.210163492919366
"24","1963-08-02",0.928177011536396,1.12022651317706,-0.202369446896361
"25","1963-08-05",0.930482546707615,1.1095694788572,-0.193050467244029
"26","1963-08-06",0.937691349603594,1.07876337486283,-0.151673183555913
"27","1963-08-07",0.906762753498364,1.03791827807596,-0.14669181060166
"28","1963-08-08",0.910760731154376,1.0514226098958,-0.162600999738617
"29","1963-08-09",0.910112037279798,1.05765972514144,-0.170565531524854
"30","1963-08-12",0.921664683785228,1.05071331937363,-0.148335756176873
"31","1963-08-13",0.928800039019855,1.04517305054762,-0.105563893804295
"32","1963-08-14",0.910362933485014,1.03651162667829,-0.115561853463262
"33","1963-08-15",0.929440078006497,1.04791081165286,-0.10057657388789
"34","1963-08-16",0.905179072589984,1.01637581099249,-0.0939064345090705
"35","1963-08-19",0.903499870940363,1.02038368604374,-0.0998034698481563
"36","1963-08-20",0.911040818344151,1.02785852208001,-0.102268868978809
"37","1963-08-21",0.909947106682016,1.03235593291534,-0.10949198068905
"38","1963-08-22",0.87821030317523,1.01300617688746,-0.118683444878401
"39","1963-08-23",0.918928694740203,1.08879511251421,-0.198835547260099
"40","1963-08-26",0.92333287576699,1.07467121460794,-0.184997839712561
"41","1963-08-27",0.904795179703739,1.07580148252788,-0.196252402607307
"42","1963-08-28",0.945222331260569,1.12584684174525,-0.211237868636106
"43","1963-08-29",1.03990252529473,1.09916768216091,-0.0417556672523712
"44","1963-08-30",1.0374585873727,1.09753828450364,-0.0421333330622436
"45","1963-09-03",1.01032574110984,1.11120256459174,-0.0878138635941868
"46","1963-09-04",1.02106941766524,1.10752276232752,-0.0670162346783031
"47","1963-09-05",1.0166170756213,1.10237417423015,-0.0653336726656218
"48","1963-09-06",0.998396915362493,1.08377897292431,-0.0629811253198923
"49","1963-09-09",1.00314709965255,1.09144537435329,-0.0658244189316772
"50","1963-09-10",0.99997678080481,1.10393457325762,-0.0898147230164713
"51","1963-09-11",0.99947446105399,1.14259605627433,-0.139657138265177
"52","1963-09-12",1.00598190389727,1.11546300703045,-0.0880353815795686
"53","1963-09-13",1.0196165437485,1.10431535177207,-0.0571353293219576
"54","1963-09-16",1.0064972432799,1.09680661855581,-0.0583729081258829
"55","1963-09-17",1.02209968819685,1.08457042240023,-0.0248954889040152
"56","1963-09-18",1.01701875441216,1.08289661991665,-0.0253383290340383
"57","1963-09-19",1.08002789699493,1.09893191915962,0.0313025053081838
"58","1963-09-20",1.06288847312094,1.09143047477556,0.029895652357915
"59","1963-09-23",1.0617497226495,1.07878437904118,0.0408725252678509
"60","1963-09-24",1.05516025912606,1.13087569944358,-0.0214530154127227
"61","1963-09-25",1.02785355905905,1.09059125523792,-0.00814735080576443
"62","1963-09-26",1.06735797031364,1.13046219809821,-0.0135357890153675
"63","1963-09-27",0.981220489312667,1.09051953197379,-0.0691299850939079
"64","1963-09-30",0.973713592801318,1.08270802756288,-0.0714217341988537
"65","1963-10-01",0.99654055079853,1.11455272060839,-0.0855294805579236
"66","1963-10-02",0.951500737249755,1.11109059904577,-0.126029611248962
"67","1963-10-03",0.95105305004421,1.10779296994306,-0.12793431427594
"68","1963-10-04",1.01639418047841,1.11865448340918,-0.070858656327231
"69","1963-10-07",1.01108989962104,1.11741390784174,-0.0750398243666689
"70","1963-10-08",0.991987670258909,1.09008494375344,-0.0677931740749345
"71","1963-10-09",0.985442457514132,1.07467218010809,-0.0578795024037389
"72","1963-10-10",0.995038760976029,1.12005136213385,-0.101675057371786
"73","1963-10-11",0.992794821171912,1.11782887794542,-0.104085805536901
"74","1963-10-14",0.997897346427411,1.11987370162619,-0.101011709063154
"75","1963-10-15",0.995179748909305,1.11651540588046,-0.0975706222877167
"76","1963-10-16",0.978804603679031,1.09853807495603,-0.0972861774208631
"77","1963-10-17",0.914489075586768,1.15651329804425,-0.218891629242032
"78","1963-10-18",0.914897683747305,1.15126181507301,-0.217583662720097
